logger_ID;TAXON;GENUS;SPECIES;COVER;NOTES;AUTHOR
509;Achillea moschata;ach;mos;+;;JH, MP
509;Poa alpina;poa;alp;+;;JH, MP
509;Trifolium badium;tri;bad;+;;JH, MP
509;Geum reptans;geu;rep;+;;JH, MP
509;Luzula spicata;luz;spi;+;;JH, MP
509;Festuca nigricans;fes;nig;+;;JH, MP
509;Cerastium uniflorum;cer;uni;+;;JH, MP
509;Cardamine resedifolia;car;res;+;;JH, MP
542;Cirsium spinosissimum;cir;spi;+;;JH, MP
542;Phleum alpinum agg.;phl;alp;+;;JH, MP
542;Trifolium badium;tri;bad;1;;JH, MP
542;Salix herbacea;sal;her;1;;JH, MP
542;Veronica alpina;ver;alp;+;;JH, MP
542;Poa alpina;poa;alp;1;;JH, MP
542;Luzula alpino-pilosa;luz;alp1;+;;JH, MP
542;Geum reptans;geu;rep;+;;JH, MP
542;Gnaphalium supinum;gna;sup;+;;JH, MP
542;Euphrasia minima;eup;min;+;;JH, MP
542;Leucanthemopsis alpina;leu;alp;+;;JH, MP
542;Saxifraga bryoides;sax;bry;+;;JH, MP
542;Cerastium uniflorum;cer;uni;+;;JH, MP
542;Agrostis rupestris;agr;rup;1;;JH, MP
542;Taraxacum sp.;tar;spe;+;;JH, MP
542;Poa laxa;poa;lax;+;;JH, MP
542;Minuartia sedoides;min;sed;+;;JH, MP
542;Scorzoneroides helvetica;sco;hel;+;;JH, MP
542;Campanula scheuchzeri;cam;sch;+;;JH, MP
293;Salix appendiculata;sal;app;2a;;NH
293;Deschampsia cespitosa subsp. cespitosa;des;ces;2b;;NH
293;Agrostis agrostiflora;agr;agr;3;;NH
293;Carex sempervirens;car;sem;1;;NH
293;Festuca nigricans;fes;nig;2a;;NH
293;Campanula scheuchzeri;cam;sch;+;;NH
293;Leontodon hispidus;leo;his;1;;NH
293;Thesium alpinum;the;alp;+;;NH
293;Galium anisophyllon;gal;ani;+;;NH
293;Mutellina adonidifolia;mut;ado;+;;NH
293;Geranium sylvaticum;ger;syl;+;;NH
293;Astragalus frigidus;ast;fri;1;;NH
293;Alchemilla vulgaris agg.;alc;vul;1;;NH
293;Parnassia palustris;par;pal;+;;NH
293;Viola biflora;vio;bif;2a;;NH
293;Vaccinium gaultherioides;vac;gau;+;;NH
293;Saussurea alpina;sau;alp;2a;;NH
293;Homogyne alpina;hom;alp;+;;NH
293;Persicaria vivipara;per;viv;+;;NH
293;Juncus trifidus;jun;tri;+;;NH
293;Vaccinium vitis-idaea;vac;vit;+;;NH
293;Bartsia alpina;bar;alp;+;;NH
293;Trollius europaeus;tro;eur;+;;NH
293;Luzula alpino-pilosa;luz;alp1;+;;NH
293;Potentilla aurea;pot;aur;+;;NH
293;Anthoxanthum alpinum;ant;alp;+;;NH
294;Deschampsia cespitosa subsp. cespitosa;des;ces;2b;;NH
294;Agrostis agrostiflora;agr;agr;2b;;NH
294;Carex sempervirens;car;sem;2b;;NH
294;Poa alpina;poa;alp;+;;NH
294;Avenula versicolor;ave;ver;+;;NH
294;Mutellina adonidifolia;mut;ado;1;;NH
294;Leontodon hispidus;leo;his;2a;;NH
294;Geranium sylvaticum;ger;syl;1;;NH
294;Rhinanthus glacialis;rhi;gla;+;;NH
294;Ranunculus villarsii;ran;vil;+;;NH
294;Poa nemoralis;poa;nem;+;;NH
294;Festuca nigricans;fes;nig;1;;NH
294;Trifolium pratense subsp. pratense;tri;pra;1;;NH
294;Euphrasia officinalis subsp. picta;eup;off;+;;NH
294;Persicaria vivipara;per;viv;+;;NH
294;Soldanella pusilla;sol;pus;+;;NH
294;Luzula alpino-pilosa;luz;alp1;+;;NH
294;Crepis aurea;cre;aur;+;;NH
294;Viola biflora;vio;bif;1;;NH
294;Carex frigida;car;fri;2b;;NH
294;Campanula scheuchzeri;cam;sch;+;;NH
294;Homogyne alpina;hom;alp;+;;NH
294;Juncus trifidus;jun;tri;+;;NH
294;Alchemilla vulgaris agg.;alc;vul;+;;NH
294;Solidago virgaurea subsp. minuta;sol;vir;1;;NH
294;Potentilla aurea;pot;aur;+;;NH
294;Saxifraga aizoides;sax;aiz;r;;NH
294;Epilobium nutans;epi;nut;r;;NH
294;Saxifraga stellaris subsp. robusta;sax;ste;+;;NH
689;Avenula versicolor;ave;ver;1;;NH
689;Agrostis alpina;agr;alp;1;;NH
689;Carex sempervirens;car;sem;1;;NH
689;Carex curvula subsp. curvula;car;cur;+;;NH
689;Juncus trifidus;jun;tri;+;;NH
689;Vaccinium gaultherioides;vac;gau;3;;NH
689;Loiseleuria procumbens;loi;pro;2b;;NH
689;Pinguicula leptoceras;pin;vul;+;;NH
689;Euphrasia minima;eup;min;+;;NH
689;Primula minima;pri;min;+;;NH
689;Scorzoneroides helvetica;sco;hel;1;;NH
689;Hieracium alpinum s. lat.;hie;alp;+;;NH
689;Salix herbacea;sal;her;+;;NH
689;Persicaria vivipara;per;viv;+;;NH
689;Vaccinium vitis-idaea;vac;vit;+;;NH
689;Phyteuma hemisphaericum;phy;hem;+;;NH
959;Vaccinium gaultherioides;vac;gau;2b;;NH
959;Vaccinium myrtillus;vac;myr;2b;;NH
959;Vaccinium vitis-idaea;vac;vit;1;;NH
959;Empetrum hermaphroditum;emp;her;2a;;NH
959;Salix herbacea;sal;her;+;;NH
959;Avenella flexuosa;ave;fle;+;;NH
959;Homogyne alpina;hom;alp;1;;NH
959;Avenula versicolor;ave;ver;1;;NH
959;Persicaria vivipara;per;viv;+;;NH
959;Luzula lutea;luz;lut;+;;NH
959;Scorzoneroides helvetica;sco;hel;1;;NH
959;Gentiana punctata;gen;pun;1;;NH
959;Mutellina adonidifolia;mut;ado;1;;NH
959;Soldanella pusilla;sol;pus;+;;NH
959;Phyteuma hemisphaericum;phy;hem;+;;NH
959;Euphrasia minima;eup;min;+;;NH
959;Campanula scheuchzeri;cam;sch;+;;NH
959;Bartsia alpina;bar;alp;r;;NH
959;Loiseleuria procumbens;loi;pro;1;;NH
959;Juncus trifidus;jun;tri;+;;NH
959;Arnica montana;arn;mon;r;;NH
959;Anthoxanthum alpinum;ant;alp;+;;NH
959;Agrostis alpina;agr;alp;+;;NH
959;Potentilla aurea;pot;aur;+;;NH
959;Rhinanthus glacialis;rhi;gla;+;;NH
959;Solidago virgaurea subsp. minuta;sol;vir;+;;NH
705;Carex sempervirens;car;sem;2b;;NH
705;Anthoxanthum alpinum;ant;alp;+;;NH
705;Avenula versicolor;ave;ver;+;;NH
705;Juncus trifidus;jun;tri;+;;NH
705;Vaccinium gaultherioides;vac;gau;3;;NH
705;Vaccinium vitis-idaea;vac;vit;+;;NH
705;Arctostaphylos uva-ursi;arc;uva;2b;;NH
705;Agrostis alpina;agr;alp;+;;NH
705;Solidago virgaurea subsp. minuta;sol;vir;1;;NH
705;Calluna vulgaris;cal;vul;1;;NH
705;Primula minima;pri;min;1;;NH
705;Gentiana acaulis;gen;aca;+;;NH
705;Hieracium alpinum s. lat.;hie;alp;+;;NH
705;Homogyne alpina;hom;alp;1;;NH
705;Luzula multiflora s. lat.;luz;mul;+;;NH
705;Rhinanthus glacialis;rhi;gla;+;;NH
705;Hieracium glanduliferum;hie;gla;+;;NH
705;Euphrasia minima;eup;min;+;;NH
705;Persicaria vivipara;per;viv;+;;NH
705;Luzula lutea;luz;lut;+;;NH
705;Scorzoneroides helvetica;sco;hel;+;;NH
705;Phyteuma hemisphaericum;phy;hem;+;;NH
705;Loiseleuria procumbens;loi;pro;2a;;NH
705;Pinguicula leptoceras;pin;vul;+;;NH
946;Agrostis alpina;agr;alp;2a;;NH
946;Avenula versicolor;ave;ver;1;;NH
946;Juncus trifidus;jun;tri;+;;NH
946;Carex sempervirens;car;sem;+;;NH
946;Arctostaphylos uva-ursi;arc;uva;2a;;NH
946;Calluna vulgaris;cal;vul;+;;NH
946;Vaccinium vitis-idaea;vac;vit;2a;;NH
946;Loiseleuria procumbens;loi;pro;1;;NH
946;Persicaria vivipara;per;viv;+;;NH
946;Primula minima;pri;min;1;;NH
946;Luzula lutea;luz;lut;+;;NH
946;Phyteuma hemisphaericum;phy;hem;+;;NH
946;Hieracium glanduliferum;hie;gla;+;;NH
946;Hieracium alpinum s. lat.;hie;alp;+;;NH
946;Veronica bellidioides;ver;bel;+;;NH
946;Pedicularis tuberosa;ped;tub;+;;NH
946;Euphrasia minima;eup;min;+;;NH
396;Nardus stricta;nar;str;2b;;NH
396;Avenula versicolor;ave;ver;+;;NH
396;Carex sempervirens;car;sem;2a;;NH
396;Luzula alpina;luz;alp;+;;NH
396;Phyteuma hemisphaericum;phy;hem;+;;NH
396;Vaccinium gaultherioides;vac;gau;2a;;NH
396;Rhododendron ferrugineum;rho;fer;1;;NH
396;Vaccinium myrtillus;vac;myr;2a;;NH
396;Vaccinium vitis-idaea;vac;vit;1;;NH
396;Calluna vulgaris;cal;vul;2a;;NH
396;Anthoxanthum alpinum;ant;alp;+;;NH
396;Scorzoneroides helvetica;sco;hel;1;;NH
396;Campanula barbata subsp. barbata;cam;bar;1;;NH
396;Ranunculus villarsii;ran;vil;1;;NH
396;Persicaria vivipara;per;viv;+;;NH
396;Homogyne alpina;hom;alp;2a;;NH
396;Coeloglossum viride;coe;vir;r;;NH
396;Rhinanthus glacialis;rhi;gla;+;;NH
396;Euphrasia minima;eup;min;+;;NH
396;Mutellina adonidifolia;mut;ado;+;;NH
396;Gentiana acaulis;gen;aca;+;;NH
396;Selaginella selaginoides;sel;sel;r;;NH
396;Juncus trifidus;jun;tri;+;;NH
396;Potentilla aurea;pot;aur;+;;NH
396;Arnica montana;arn;mon;+;;NH
396;Salix retusa s. str.;sal;ret;r;;NH
396;Soldanella pusilla;sol;pus;+;;NH
139;Avenula versicolor;ave;ver;1;;NH
139;Anthoxanthum alpinum;ant;alp;+;;NH
139;Agrostis alpina;agr;alp;1;;NH
139;Carex curvula subsp. curvula;car;cur;2a;;NH
139;Juncus jacquinii;jun;jac;1;;NH
139;Luzula lutea;luz;lut;+;;NH
139;Trifolium pallescens;tri;pal;1;;NH
139;Festuca halleri agg.;fes;hal;1;;NH
139;Minuartia sedoides;min;sed;+;;NH
139;Leucanthemopsis alpina;leu;alp;+;;NH
139;Euphrasia minima;eup;min;+;;NH
139;Potentilla aurea;pot;aur;+;;NH
139;Geum montanum;geu;mon;2a;;NH
139;Scorzoneroides helvetica;sco;hel;1;;NH
139;Campanula scheuchzeri;cam;sch;+;;NH
139;Gentiana punctata;gen;pun;1;;NH
139;Persicaria vivipara;per;viv;+;;NH
139;Achillea moschata;ach;mos;1;;NH
139;Pulsatilla vernalis;pul;ver;r;;NH
139;Veronica bellidioides;ver;bel;+;;NH
139;Saxifraga bryoides;sax;bry;r;;NH
735;Carex curvula subsp. curvula;car;cur;1;;NH
735;Avenula versicolor;ave;ver;1;;NH
735;Juncus jacquinii;jun;jac;1;;NH
735;Poa alpina;poa;alp;+;;NH
735;Anthoxanthum alpinum;ant;alp;1;;NH
735;Festuca halleri agg.;fes;hal;1;;NH
735;Agrostis alpina;agr;alp;+;;NH
735;Kobresia myosuroides;kob;myo;2a;;NH
735;Geum montanum;geu;mon;3;;NH
735;Senecio incanus subsp. carniolicus;sen;inc;1;;NH
735;Scorzoneroides helvetica;sco;hel;1;;NH
735;Trifolium pallescens;tri;pal;+;;NH
735;Potentilla aurea;pot;aur;1;;NH
735;Persicaria vivipara;per;viv;1;;NH
735;Thymus praecox subsp. polytrichus;thy;pra;1;;NH
735;Pulsatilla vernalis;pul;ver;1;;NH
735;Euphrasia minima;eup;min;+;;NH
735;Gentiana acaulis;gen;aca;1;;NH
735;Sempervivum montanum s. str.;sem;mon;+;;NH
735;Phyteuma hemisphaericum;phy;hem;+;;NH
735;Antennaria carpatica;ant;car;1;;NH
735;Campanula scheuchzeri;cam;sch;+;;NH
735;Hieracium glanduliferum;hie;gla;+;;NH
735;Mutellina adonidifolia;mut;ado;+;;NH
127;Avenula versicolor;ave;ver;2a;;NH
127;Festuca halleri agg.;fes;hal;1;;NH
127;Kobresia myosuroides;kob;myo;2b;;NH
127;Agrostis alpina;agr;alp;1;;NH
127;Poa alpina;poa;alp;+;;NH
127;Anthoxanthum alpinum;ant;alp;1;;NH
127;Geum montanum;geu;mon;2a;;NH
127;Senecio incanus subsp. carniolicus;sen;inc;1;;NH
127;Trifolium pallescens;tri;pal;2a;;NH
127;Euphrasia minima;eup;min;1;;NH
127;Persicaria vivipara;per;viv;+;;NH
127;Scorzoneroides helvetica;sco;hel;+;;NH
127;Veronica bellidioides;ver;bel;1;;NH
127;Campanula scheuchzeri;cam;sch;1;;NH
127;Silene acaulis subsp. exscapa;sil;aca;1;;NH
127;Primula glutinosa;pri;glu;+;;NH
127;Achillea moschata;ach;mos;+;;NH
127;Antennaria carpatica;ant;car;+;;NH
127;Phyteuma hemisphaericum;phy;hem;+;;NH
168;Juncus trifidus;jun;tri;1;;NH
168;Kobresia myosuroides;kob;myo;2a;;NH
168;Avenula versicolor;ave;ver;2a;;NH
168;Anthoxanthum alpinum;ant;alp;1;;NH
168;Carex curvula subsp. curvula;car;cur;1;;NH
168;Agrostis alpina;agr;alp;+;;NH
168;Agrostis rupestris;agr;rup;+;;NH
168;Festuca halleri agg.;fes;hal;1;;NH
168;Geum montanum;geu;mon;2a;;NH
168;Potentilla aurea;pot;aur;1;;NH
168;Salix serpyllifolia;sal;ser;2b;;NH
168;Hieracium glanduliferum;hie;gla;1;;NH
168;Scorzoneroides helvetica;sco;hel;1;;NH
168;Gentiana acaulis;gen;aca;1;;NH
168;Euphrasia minima;eup;min;1;;NH
168;Veronica bellidioides;ver;bel;+;;NH
168;Achillea moschata;ach;mos;+;;NH
168;Homogyne alpina;hom;alp;+;;NH
168;Persicaria vivipara;per;viv;+;;NH
168;Phyteuma hemisphaericum;phy;hem;+;;NH
168;Antennaria carpatica;ant;car;+;;NH
168;Mutellina adonidifolia;mut;ado;+;;NH
168;Primula glutinosa;pri;glu;+;;NH
168;Senecio incanus subsp. carniolicus;sen;inc;+;;NH
168;Oreochloa disticha;ore;dis;+;;NH
134;Carex curvula subsp. curvula;car;cur;2a;;NH
134;Avenula versicolor;ave;ver;+;;NH
134;Anthoxanthum alpinum;ant;alp;1;;NH
134;Festuca halleri agg.;fes;hal;+;;NH
134;Luzula alpino-pilosa;luz;alp1;+;;NH
134;Geum montanum;geu;mon;2b;;NH
134;Potentilla aurea;pot;aur;2b;;NH
134;Scorzoneroides helvetica;sco;hel;2a;;NH
134;Mutellina adonidifolia;mut;ado;1;;NH
134;Euphrasia minima;eup;min;+;;NH
134;Campanula scheuchzeri;cam;sch;+;;NH
134;Leucanthemopsis alpina;leu;alp;+;;NH
134;Gnaphalium supinum;gna;sup;1;;NH
134;Senecio incanus subsp. carniolicus;sen;inc;+;;NH
134;Salix herbacea;sal;her;+;;NH
134;Homogyne alpina;hom;alp;2a;;NH
134;Phyteuma hemisphaericum;phy;hem;+;;NH
457;Veronica alpina;ver;alp;+;;NH
457;Leucanthemopsis alpina;leu;alp;+;;NH
457;Geum reptans;geu;rep;+;;NH
457;Poa alpina;poa;alp;+;;NH
457;Poa laxa;poa;lax;+;;NH
457;Cerastium uniflorum;cer;uni;+;;NH
457;Cerastium pedunculatum;cer;ped;+;;NH
457;Saxifraga bryoides;sax;bry;+;;NH
457;Agrostis rupestris;agr;rup;+;;NH
457;Cardamine resedifolia;car;res;r;;NH
457;Sagina saginoides;sag;sag;r;;NH
457;Silene acaulis subsp. exscapa;sil;aca;r;;NH
453;Oxyria digyna;oxy;dig;+;;NH
453;Sagina saginoides;sag;sag;r;;NH
453;Geum reptans;geu;rep;+;;NH
453;Leucanthemopsis alpina;leu;alp;+;;NH
453;Saxifraga bryoides;sax;bry;+;;NH
453;Cerastium uniflorum;cer;uni;+;;NH
453;Luzula spicata;luz;spi;+;;NH
453;Poa laxa;poa;lax;+;;NH
453;Agrostis rupestris;agr;rup;+;;NH
453;Silene acaulis subsp. exscapa;sil;aca;r;;NH
453;Poa alpina;poa;alp;+;;NH
831;Potentilla aurea;pot;aur;2b;;NH
831;Geum montanum;geu;mon;2b;;NH
831;Juncus jacquinii;jun;jac;2a;;NH
831;Mutellina adonidifolia;mut;ado;1;;NH
831;Trifolium pratense subsp. pratense;tri;pra;1;;NH
831;Persicaria vivipara;per;viv;+;;NH
831;Festuca halleri agg.;fes;hal;+;;NH
831;Kobresia myosuroides;kob;myo;1;;NH
831;Gentiana acaulis;gen;aca;1;;NH
831;Avenula versicolor;ave;ver;1;;NH
831;Poa alpina;poa;alp;+;;NH
831;Campanula scheuchzeri;cam;sch;+;;NH
831;Luzula lutea;luz;lut;+;;NH
831;Trifolium pallescens;tri;pal;+;;NH
831;Myosotis alpestris;myo;alp;r;;NH
831;Achillea moschata;ach;mos;+;;NH
831;Festuca nigricans;fes;nig;+;;NH
831;Scorzoneroides helvetica;sco;hel;+;;NH
831;Anthoxanthum alpinum;ant;alp;1;;NH
831;Thymus praecox subsp. polytrichus;thy;pra;+;;NH
831;Euphrasia minima;eup;min;r;;NH
831;Agrostis alpina;agr;alp;1;;NH
630;Achillea moschata;ach;mos;2b;;NH
630;Avenula versicolor;ave;ver;1;;NH
630;Myosotis alpestris;myo;alp;1;;NH
630;Juncus jacquinii;jun;jac;2a;;NH
630;Luzula alpino-pilosa;luz;alp1;1;;NH
630;Geum montanum;geu;mon;+;;NH
630;Saxifraga bryoides;sax;bry;+;;NH
630;Festuca halleri agg.;fes;hal;+;;NH
630;Agrostis rupestris;agr;rup;1;;NH
630;Campanula scheuchzeri;cam;sch;+;;NH
630;Potentilla crantzii;pot;cra;r;;NH
630;Anthoxanthum alpinum;ant;alp;1;;NH
630;Trifolium pratense subsp. pratense;tri;pra;+;;NH
630;Phyteuma hemisphaericum;phy;hem;+;;NH
630;Euphrasia minima;eup;min;r;;NH
630;Persicaria vivipara;per;viv;+;;NH
630;Poa laxa;poa;lax;r;;NH
199;Poa laxa;poa;lax;1;;NH
199;Leucanthemopsis alpina;leu;alp;r;;NH
199;Ranunculus glacialis;ran;gla;+;;NH
150;Poa laxa;poa;lax;+;;NH
150;Ranunculus glacialis;ran;gla;+;;NH
205;Ranunculus glacialis;ran;gla;1;;NH
205;Poa laxa;poa;lax;+;;NH
166;Poa alpina;poa;alp;+;;NH
166;Leucanthemopsis alpina;leu;alp;+;;NH
166;Saxifraga bryoides;sax;bry;1;;NH
166;Cerastium uniflorum;cer;uni;+;;NH
166;Sedum alpestre;sed;alp;+;;NH
166;Silene acaulis subsp. exscapa;sil;aca;+;;NH
166;Poa laxa;poa;lax;+;;NH
166;Cardamine resedifolia;car;res;r;;NH
171;Sedum alpestre;sed;alp;+;;NH
171;Leucanthemopsis alpina;leu;alp;+;;NH
171;Poa laxa;poa;lax;+;;NH
171;Veronica alpina;ver;alp;r;;NH
171;Saxifraga bryoides;sax;bry;r;;NH
66;Oreochloa disticha;ore;dis;+;;NH
66;Poa laxa;poa;lax;+;;NH
66;Festuca halleri agg.;fes;hal;+;;NH
66;Leucanthemopsis alpina;leu;alp;+;;NH
66;Ranunculus glacialis;ran;gla;+;;NH
66;Sedum alpestre;sed;alp;r;;NH
179;Saxifraga bryoides;sax;bry;1;;NH
179;Oreochloa disticha;ore;dis;+;;NH
179;Festuca halleri agg.;fes;hal;+;;NH
179;Poa laxa;poa;lax;+;;NH
179;Cerastium uniflorum;cer;uni;+;;NH
179;Saxifraga exarata;sax;exa;+;;NH
179;Senecio incanus subsp. carniolicus;sen;inc;+;;NH
179;Gentiana bavarica;gen;bav;+;;NH
179;Phyteuma hemisphaericum;phy;hem;+;;NH
179;Gnaphalium supinum;gna;sup;r;;NH
23;Poa laxa;poa;lax;+;;NH
23;Saxifraga bryoides;sax;bry;r;;NH
57;Poa alpina;poa;alp;+;;NH
57;Poa laxa;poa;lax;1;;NH
57;Cerastium uniflorum;cer;uni;1;;NH
57;Leucanthemopsis alpina;leu;alp;+;;NH
57;Ranunculus glacialis;ran;gla;+;;NH
57;Sedum alpestre;sed;alp;+;;NH
57;Veronica alpina;ver;alp;r;;NH
57;Androsace alpina;and;alp;+;;NH
57;Gnaphalium supinum;gna;sup;+;;NH
57;Cardamine resedifolia;car;res;+;;NH
57;Sagina saginoides;sag;sag;r;;NH
158;Veronica alpina;ver;alp;+;;NH
158;Cerastium pedunculatum;cer;ped;+;;NH
158;Epilobium anagallidifolium;epi;ana;+;;NH
158;Cerastium cerastoides;cer;cer;+;;NH
158;Poa alpina;poa;alp;+;;NH
158;Leucanthemopsis alpina;leu;alp;r;;NH
158;Sagina saginoides;sag;sag;+;;NH
158;Cardamine resedifolia;car;res;r;;NH
158;Saxifraga bryoides;sax;bry;r;;NH
128;Poa laxa;poa;lax;1;;NH
128;Cerastium uniflorum;cer;uni;+;;NH
191;Carex curvula subsp. curvula;car;cur;2b;;NH
191;Oreochloa disticha;ore;dis;1;;NH
191;Primula glutinosa;pri;glu;1;;NH
191;Minuartia sedoides;min;sed;+;;NH
191;Pedicularis aspleniifolia;ped;asp;r;;NH
191;Silene acaulis subsp. exscapa;sil;aca;1;;NH
191;Saxifraga bryoides;sax;bry;+;;NH
191;Leucanthemopsis alpina;leu;alp;+;;NH
191;Phyteuma hemisphaericum;phy;hem;r;;NH
191;Minuartia gerardii;min;ger;r;;NH
191;Luzula spicata;luz;spi;+;;NH
191;Ranunculus glacialis;ran;gla;r;;NH
191;Saxifraga exarata;sax;exa;r;;NH
191;Festuca halleri agg.;fes;hal;+;;NH
191;Erigeron uniflorus;eri;uni;+;;NH
191;Avenula versicolor;ave;ver;+;;NH
222;Silene acaulis subsp. exscapa;sil;aca;2a;;NH
222;Saxifraga bryoides;sax;bry;2a;;NH
222;Oreochloa disticha;ore;dis;+;;NH
222;Carex curvula subsp. curvula;car;cur;+;;NH
222;Cerastium uniflorum;cer;uni;+;;NH
222;Gnaphalium supinum;gna;sup;+;;NH
222;Senecio incanus subsp. carniolicus;sen;inc;+;;NH
222;Gentiana bavarica;gen;bav;+;;NH
222;Erigeron uniflorus;eri;uni;+;;NH
222;Euphrasia minima;eup;min;+;;NH
222;Luzula spicata;luz;spi;+;;NH
222;Veronica bellidioides;ver;bel;r;;NH
222;Leucanthemopsis alpina;leu;alp;+;;NH
222;Festuca halleri agg.;fes;hal;+;;NH
222;Veronica alpina;ver;alp;+;;NH
222;Poa laxa;poa;lax;+;;NH
222;Cardamine resedifolia;car;res;r;;NH
222;Saxifraga exarata;sax;exa;+;;NH
222;Minuartia sedoides;min;sed;+;;NH
222;Sedum alpestre;sed;alp;+;;NH
58;Cerastium uniflorum;cer;uni;1;;NH
58;Poa laxa;poa;lax;1;;NH
58;Cerastium pedunculatum;cer;ped;+;;NH
58;Agrostis rupestris;agr;rup;r;;NH
58;Gnaphalium supinum;gna;sup;+;;NH
58;Cardamine resedifolia;car;res;r;;NH
55;Cerastium uniflorum;cer;uni;1;;NH
55;Poa laxa;poa;lax;+;;NH
55;Leucanthemopsis alpina;leu;alp;+;;NH
55;Sedum alpestre;sed;alp;+;;NH
55;Gnaphalium supinum;gna;sup;+;;NH
123;Poa laxa;poa;lax;1;;NH
123;Luzula spicata;luz;spi;+;;NH
123;Festuca halleri agg.;fes;hal;+;;NH
123;Leucanthemopsis alpina;leu;alp;1;;NH
123;Silene acaulis subsp. exscapa;sil;aca;1;;NH
123;Saxifraga bryoides;sax;bry;1;;NH
123;Euphrasia minima;eup;min;+;;NH
123;Cerastium uniflorum;cer;uni;+;;NH
123;Primula glutinosa;pri;glu;r;;NH
123;Cardamine resedifolia;car;res;r;;NH
123;Ranunculus glacialis;ran;gla;r;;NH
187;Poa laxa;poa;lax;+;;NH
187;Ranunculus glacialis;ran;gla;r;;NH
196;Cerastium uniflorum;cer;uni;+;;NH
196;Poa laxa;poa;lax;+;;NH
196;Leucanthemopsis alpina;leu;alp;+;;NH
196;Ranunculus glacialis;ran;gla;+;;NH
196;Saxifraga bryoides;sax;bry;r;;NH
194;no vegetation;wel;mir;r;;NH
221;Ranunculus glacialis;ran;gla;+;;NH
221;Poa laxa;poa;lax;r;;NH
721;Poa laxa;poa;lax;+;;NH
721;Ranunculus glacialis;ran;gla;+;;NH
116;Sedum alpestre;sed;alp;+;;NH
116;Oreochloa disticha;ore;dis;+;;NH
116;Phyteuma hemisphaericum;phy;hem;+;;NH
116;Sibbaldia procumbens;sib;pro;+;;NH
116;Poa laxa;poa;lax;+;;NH
116;Luzula alpina;luz;alp;+;;NH
116;Carex curvula subsp. curvula;car;cur;+;;NH
116;Salix herbacea;sal;her;+;;NH
116;Veronica alpina;ver;alp;+;;NH
116;Leucanthemopsis alpina;leu;alp;+;;NH
116;Gnaphalium supinum;gna;sup;+;;NH
116;Cardamine resedifolia;car;res;+;;NH
116;Soldanella pusilla;sol;pus;+;;NH
116;Scorzoneroides helvetica;sco;hel;+;;NH
116;Euphrasia minima;eup;min;r;;NH
116;Agrostis rupestris;agr;rup;+;;NH
506;Sempervivum montanum s. str.;sem;mon;+;;NH
506;Saxifraga bryoides;sax;bry;+;;NH
506;Oreochloa disticha;ore;dis;+;;NH
506;Silene acaulis subsp. exscapa;sil;aca;r;;NH
506;Primula minima;pri;min;r;;NH
506;Avenula versicolor;ave;ver;+;;NH
759;Juncus jacquinii;jun;jac;1;;NH
759;Avenula versicolor;ave;ver;+;;NH
759;Geum montanum;geu;mon;2b;;NH
759;Euphrasia minima;eup;min;+;;NH
759;Leucanthemopsis alpina;leu;alp;1;;NH
759;Poa alpina;poa;alp;+;;NH
759;Carex curvula subsp. curvula;car;cur;2a;;NH
759;Anthoxanthum alpinum;ant;alp;2a;;NH
759;Potentilla aurea;pot;aur;1;;NH
759;Soldanella pusilla;sol;pus;2a;;NH
759;Homogyne alpina;hom;alp;1;;NH
759;Gnaphalium supinum;gna;sup;+;;NH
759;Mutellina adonidifolia;mut;ado;1;;NH
759;Festuca halleri agg.;fes;hal;1;;NH
759;Luzula alpino-pilosa;luz;alp1;+;;NH
759;Agrostis rupestris;agr;rup;1;;NH
759;Senecio incanus subsp. carniolicus;sen;inc;+;;NH
759;Scorzoneroides helvetica;sco;hel;2a;;NH
759;Campanula scheuchzeri;cam;sch;+;;NH
759;Phyteuma hemisphaericum;phy;hem;+;;NH
759;Agrostis agrostiflora;agr;agr;1;;NH
759;Phleum alpinum agg.;phl;com;+;;NH
759;Primula minima;pri;min;+;;NH
759;Primula glutinosa;pri;glu;r;;NH
759;Gentiana acaulis;gen;aca;r;;NH
759;Veronica alpina;ver;alp;r;;NH
786;Carex curvula subsp. curvula;car;cur;2a;;NH
786;Agrostis rupestris;agr;rup;1;;NH
786;Anthoxanthum alpinum;ant;alp;1;;NH
786;Geum montanum;geu;mon;2b;;NH
786;Potentilla aurea;pot;aur;2b;;NH
786;Juncus jacquinii;jun;jac;+;;NH
786;Campanula barbata subsp. barbata;cam;bar;1;;NH
786;Sempervivum montanum s. str.;sem;mon;+;;NH
786;Soldanella pusilla;sol;pus;1;;NH
786;Veronica bellidioides;ver;bel;r;;NH
786;Euphrasia minima;eup;min;+;;NH
786;Gnaphalium supinum;gna;sup;1;;NH
786;Scorzoneroides helvetica;sco;hel;2a;;NH
786;Salix serpyllifolia;sal;ser;+;;NH
786;Festuca halleri agg.;fes;hal;1;;NH
786;Mutellina adonidifolia;mut;ado;1;;NH
786;Avenula versicolor;ave;ver;+;;NH
786;Luzula lutea;luz;lut;+;;NH
786;Poa alpina;poa;alp;+;;NH
786;Salix herbacea;sal;her;+;;NH
786;Leucanthemopsis alpina;leu;alp;1;;NH
786;Persicaria vivipara;per;viv;+;;NH
786;Phyteuma hemisphaericum;phy;hem;+;;NH
786;Campanula scheuchzeri;cam;sch;+;;NH
786;Minuartia sedoides;min;sed;r;;NH
